"id","accommodates","antiguedad","host_response_rate","host_response_time","neighborhood_overview_flag","bathrooms","beds","price","host_is_superhost","host_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","property_type","room_type","minimum_nights","maximum_nights","whatcluster_k"
7526233,6,15938,1,1,1,2,4,107,1,4,1,1,"Carretera de Cadiz",7,1,15,730,"1"
8992307,2,16727,1,1,1,1,1,30,1,5,1,1,"Carretera de Cadiz",2,2,1,1125,"5"
9001090,4,16727,1,1,1,1,2,30,1,5,1,1,"Carretera de Cadiz",2,2,1,1125,"5"
9021789,4,16729,0.9,1,1,1,2,146,0,3,1,1,"Centro",1,1,1,1125,"1"
7541925,2,16639,1,1,1,2,1,45,0,1,1,1,"Centro",5,2,1,1125,"5"
7543652,3,16547,1,1,1,1,2,92,0,3,1,1,"Centro",1,1,2,15,"1"
9054795,2,16727,1,1,1,1,2,25,1,5,1,1,"Carretera de Cadiz",2,2,1,1125,"5"
9055662,4,16731,1,1,1,1,4,111,1,1,1,1,"Centro",1,1,3,62,"1"
7569004,3,16385,1,1,1,1,1,125,0,7,1,1,"Centro",1,1,2,1124,"1"
7573381,6,16643,1,1,1,2,6,155,1,2,1,1,"Carretera de Cadiz",1,1,3,1125,"1"
9071819,1,16731,1,1,1,1,1,18,1,1,1,1,"Centro",2,2,1,31,"5"
9123907,5,16734,1,1,1,2,4,101,1,1,1,1,"Carretera de Cadiz",1,1,4,20,"1"
7599041,2,16644,1,1,1,1,1,29,1,2,1,1,"Bailen-Miraflores",2,2,1,1125,"5"
7693504,4,16617,1,2,1,2,4,149,0,1,1,1,"Carretera de Cadiz",7,1,1,90,"1"
9213893,2,15894,1,1,1,1,2,78,1,4,1,1,"Centro",1,1,2,1125,"1"
9231129,2,16741,1,3,1,1,3,82,0,1,1,1,"Centro",1,1,7,10,"1"
9242609,4,16742,1,3,1,1,3,157,0,4,1,1,"Centro",1,1,4,60,"1"
9331529,4,16174,1,1,1,1,1,82,1,7,1,1,"Centro",1,1,3,1125,"1"
9347071,6,16677,0.9,1,1,2,5,146,1,1,1,0,"Cruz De Humilladero",1,1,2,1125,"2"
9402329,4,15985,1,1,1,1,3,167,1,3,1,1,"Centro",1,1,2,1124,"1"
9446046,2,16729,0.9,1,1,1,1,117,0,3,1,1,"Centro",1,1,1,1125,"1"
9455838,6,16753,1,1,1,1,4,100,1,4,1,1,"Este",1,1,4,90,"1"
9489547,4,16755,1,2,1,1,2,90,1,2,1,1,"Centro",1,1,2,21,"1"
7718951,4,16624,1,1,1,1,2,139,1,1,1,1,"Centro",1,1,2,1124,"1"
9538857,2,15298,0.95,1,1,1,2,74,1,3,1,1,"Centro",1,1,4,60,"1"
9540684,4,16758,0.67,3,1,1,3,119,0,1,1,1,"Este",7,1,9,28,"2"
7742013,5,16587,1,1,1,1.5,4,60,0,2,1,1,"Carretera de Cadiz",1,1,1,20,"1"
9561299,10,16232,1,3,1,2,8,263,0,7,1,1,"Centro",1,1,2,1125,"3"
7774998,2,16655,1,1,1,1.5,1,42,0,1,1,1,"Centro",1,1,6,1125,"1"
7794358,4,16657,1,1,1,1,3,72,1,6,1,1,"Este",1,1,3,1125,"1"
9600495,8,16762,1,1,1,2,5,125,0,2,1,1,"Centro",1,1,2,60,"1"
7983924,8,16979,0.98,1,0,2,7,141,0,234,1,1,"Churriana",1,1,1,1125,"3"
9601542,4,16629,1,1,1,1,3,75,0,1,1,1,"Carretera de Cadiz",1,1,3,1125,"1"
8062483,6,16664,1,1,1,2,4,117,0,9,1,1,"Centro",1,1,1,200,"1"
9606173,4,16618,1,1,0,1,2,111,0,4,1,1,"Centro",1,1,2,1124,"1"
10426904,2,16807,1,1,1,1,2,36,0,4,1,1,"Centro",5,2,2,1125,"5"
10472473,2,16807,1,1,1,1,1,33,0,4,1,1,"Centro",5,2,2,1125,"5"
9622415,4,16711,1,1,1,1,3,81,1,1,1,1,"Centro",1,1,3,1125,"1"
9624648,4,16618,1,1,1,1,2,107,0,4,1,1,"Centro",1,1,2,1124,"1"
9710504,3,16041,1,1,1,1.5,3,65,0,8,1,1,"Este",1,1,4,1125,"1"
10541452,6,16812,1,1,0,2,4,101,1,2,1,1,"Carretera de Cadiz",1,1,3,1125,"1"
10584885,4,16814,1,1,0,1,2,94,1,5,1,1,"Centro",1,1,2,730,"1"
10743354,3,16629,1,1,1,1,2,84,1,3,1,1,"Este",1,1,4,1124,"1"
9765354,2,16618,1,1,0,1,1,82,0,4,1,1,"Centro",1,1,2,1124,"1"
9774589,2,16614,1,1,0,1,1,91,1,1,1,1,"Carretera de Cadiz",1,1,2,1125,"1"
10779272,5,16823,1,1,1,1,4,92,0,2,1,1,"Este",1,1,4,1125,"1"
10783613,3,15540,1,1,1,1,3,83,1,7,1,1,"Centro",1,1,3,1125,"1"
9800027,3,16773,1,1,1,1.5,1,61,1,1,1,1,"Centro",8,1,2,1125,"1"
9800222,4,16773,1,1,0,1.5,2,65,1,1,1,1,"Este",1,1,2,400,"1"
9814772,2,16682,0.9,1,1,1,2,89,0,2,1,1,"Centro",6,1,3,360,"1"
9829686,2,16775,1,1,1,1,2,105,0,3,1,1,"Centro",1,1,3,1125,"1"
9832659,4,16041,1,1,1,1,3,61,0,8,1,1,"Este",1,1,4,500,"1"
9857803,4,16771,1,1,0,1,3,118,0,1,1,1,"Centro",1,1,3,1125,"1"
10802138,1,16741,1,1,1,1,1,30,0,14,1,1,"Cruz De Humilladero",2,2,1,1125,"5"
10804553,6,16450,1,1,1,2.5,4,115,1,3,1,1,"Centro",1,1,2,1125,"1"
10898582,8,16370,1,1,1,2,6,150,0,2,1,1,"Centro",10,1,2,1125,"3"
10932003,1,16830,1,1,1,1,1,40,1,2,1,1,"Carretera de Cadiz",2,2,2,1125,"5"
10088491,6,16788,1,1,1,1,3,140,1,1,1,1,"Centro",1,1,2,28,"1"
10943196,2,16830,0.9,1,1,1,2,52,0,1,1,1,"Bailen-Miraflores",1,1,2,1125,"1"
10145961,4,16635,1,2,1,1,3,250,0,3,1,0,"Este",12,1,3,100,"2"
10203684,4,16244,1,2,1,1,4,59,0,2,1,1,"Carretera de Cadiz",7,1,2,90,"1"
10964253,2,16132,1,1,0,2,2,22,0,4,1,1,"Cruz De Humilladero",2,2,60,1125,"5"
10975950,6,16629,1,1,1,2,5,133,1,3,1,1,"Este",1,1,4,1125,"1"
10227406,2,16797,1,1,0,1,1,65,0,1,1,1,"Carretera de Cadiz",7,1,3,1125,"1"
10987861,6,15910,1,1,1,1,9,65,0,6,1,1,"Centro",1,1,3,15,"1"
10238016,2,16798,1,1,1,1,2,114,0,1,1,1,"Centro",1,1,2,1125,"1"
10989507,2,16818,1,1,1,1,2,55,1,1,1,1,"Este",1,1,1,1125,"1"
10317181,4,16669,1,1,1,1,2,79,0,1,1,1,"Centro",1,1,3,90,"1"
11000499,4,16808,1,1,0,1,3,50,1,2,1,1,"Este",8,1,60,1125,"1"
10373484,2,15578,1,1,1,1,1,111,0,90,1,1,"Centro",1,1,2,1125,"1"
12268501,5,16897,0.75,1,1,1,4,95,1,1,1,1,"Centro",1,1,2,1125,"1"
11065582,1,16830,1,1,1,1,1,40,1,2,1,1,"Carretera de Cadiz",2,2,2,30,"5"
11066779,4,15880,1,1,1,1.5,2,81,0,24,1,1,"Centro",6,1,2,1125,"1"
12284172,3,16898,1,1,1,1,2,117,1,1,1,1,"Centro",1,1,1,1125,"1"
11074230,2,16458,0.9,1,0,1,1,28,0,1,1,1,"Bailen-Miraflores",2,2,2,7,"5"
12301122,4,16755,1,2,1,1,2,100,1,2,1,1,"Centro",1,1,3,15,"1"
12303424,4,15825,1,1,1,1.5,2,85,0,1,1,1,"Centro",1,1,4,333,"1"
11116983,7,16606,1,1,1,2,5,131,1,1,1,1,"Cruz De Humilladero",1,1,2,90,"1"
12309762,6,16232,1,1,0,2,6,60,1,12,1,1,"Teatinos-Universidad",1,1,10,30,"1"
11117346,12,16838,1,1,1,2,7,233,0,7,1,1,"Centro",1,1,1,1125,"3"
12328524,6,16668,1,2,1,2,3,92,0,1,1,1,"Centro",1,1,2,31,"1"
11121112,4,16217,1,1,1,1,2,126,0,4,1,1,"Centro",1,1,4,1125,"1"
12331759,6,16901,1,2,1,3,5,105,1,1,1,1,"Este",1,1,7,1125,"3"
11183000,15,16841,1,1,1,8,16,494,0,2,1,1,"Este",16,1,1,365,"3"
11257496,4,16537,1,1,0,1,1,56,0,8,1,1,"Este",1,1,1,1125,"1"
11257848,2,16537,1,1,0,1,1,82,0,8,1,1,"Este",1,1,2,1125,"1"
11329074,2,16692,1,1,0,2,1,23,0,5,1,1,"Centro",2,2,3,7,"5"
11341594,6,16254,1,1,0,2,6,318,0,5,1,1,"Centro",1,1,1,1125,"1"
12341217,3,16537,1,1,0,1,1,66,0,8,1,1,"Este",1,1,2,1125,"1"
11357206,11,16850,1,2,1,2,7,186,0,6,1,1,"Carretera de Cadiz",1,1,1,1125,"3"
12349894,5,16535,1,1,1,1,4,126,0,1,1,1,"Centro",1,1,4,1125,"1"
12373614,15,16639,1,1,1,6,12,640,0,3,1,1,"Este",13,1,2,1125,"3"
11423460,4,16830,1,1,1,1,2,188,1,14,1,1,"Centro",1,1,1,365,"1"
12402718,2,16516,1,1,1,1,1,28,1,4,1,1,"Carretera de Cadiz",2,2,2,31,"5"
11469618,6,16855,1,1,1,1,3,68,1,3,1,1,"Carretera de Cadiz",1,1,2,1125,"1"
12416371,2,16423,1,1,1,1,1,53,1,2,1,1,"Bailen-Miraflores",1,1,14,55,"1"
12526725,4,15948,0.97,1,0,2,3,223,0,69,1,1,"Centro",1,1,1,365,"1"
12565187,4,16909,1,1,1,1,2,73,1,1,1,1,"Centro",1,1,2,364,"1"
11486795,5,16857,1,3,1,1,2,46,0,1,1,1,"Este",8,1,1,1125,"1"
12596534,4,16913,1,1,1,1,2,108,1,1,1,1,"Centro",6,1,2,1125,"1"
12652948,10,16915,1,1,1,2,5,169,0,1,1,1,"Centro",1,1,2,1125,"3"
12720040,12,16639,1,1,1,4,10,400,0,3,1,1,"Este",13,1,1,1125,"3"
12746217,9,16639,1,1,1,2,8,350,0,3,1,1,"Este",13,1,2,1125,"3"
11549868,8,16840,0.9,1,1,1,4,175,0,2,1,1,"Centro",1,1,1,1125,"1"
11563724,4,16618,1,1,0,1,2,123,0,4,1,1,"Centro",1,1,2,1124,"1"
12759092,4,16006,1,1,1,2,4,190,0,12,1,1,"Centro",1,1,4,1125,"1"
12825323,4,16923,1,1,0,1,2,71,1,1,1,1,"Centro",1,1,2,45,"1"
11631870,2,16865,0.75,1,1,1,1,69,1,1,1,1,"Centro",1,1,1,1125,"1"
11666218,6,16867,1,2,1,2,5,190,1,1,1,1,"Este",8,1,3,1125,"1"
11668666,4,16867,1,1,1,1,3,79,1,2,1,1,"Centro",1,1,2,1125,"1"
11754822,16,16779,1,2,1,2,16,217,1,11,1,1,"Centro",1,1,2,222,"3"
12837654,2,15372,1,1,1,1,2,59,0,7,1,1,"Centro",1,1,1,1125,"1"
12900103,4,16927,1,1,1,1,2,49,0,2,1,1,"Churriana",8,1,5,90,"1"
12922556,4,16929,1,1,1,1,3,133,1,1,1,1,"Centro",1,1,2,210,"1"
12925563,12,16929,0,4,0,5,10,514,0,1,1,0,"Palma-Palmilla",16,1,7,1125,"2"
11817603,5,16827,1,1,1,1,4,98,1,1,1,1,"Este",1,1,2,1125,"1"
11910224,4,16232,1,1,0,2,4,40,1,12,1,1,"Teatinos-Universidad",1,1,10,30,"1"
11910509,4,16232,1,1,0,2,4,30,1,12,1,1,"Teatinos-Universidad",1,1,10,30,"1"
11910607,4,16232,1,1,0,2,4,40,1,12,1,1,"Teatinos-Universidad",1,1,10,30,"1"
11942914,5,16232,1,1,0,2,5,50,1,12,1,1,"Teatinos-Universidad",1,1,10,30,"1"
11947508,4,16325,1,1,1,1,3,138,0,1,1,1,"Carretera de Cadiz",1,1,5,1125,"1"
12977852,4,16892,1,1,1,1,4,131,1,6,1,1,"Centro",1,1,2,1125,"1"
13009184,4,16892,1,1,0,1,6,111,1,6,1,1,"Churriana",9,1,2,1125,"1"
11965760,2,16881,1,1,1,1.5,1,85,1,1,1,1,"Centro",1,1,7,90,"1"
13037382,5,16936,1,1,1,1,3,99,0,1,1,1,"Bailen-Miraflores",1,1,2,1125,"1"
12054575,10,16886,1,1,1,5,9,250,1,1,1,1,"Churriana",16,1,7,1125,"3"
12080807,4,16232,1,3,1,1,3,110,1,6,1,1,"Este",7,1,3,100,"1"
12082434,4,16391,1,1,1,2,2,99,1,2,1,1,"Carretera de Cadiz",1,1,4,1125,"1"
13037972,3,16664,1,1,1,1,2,56,0,9,1,1,"Este",1,1,3,200,"1"
13050739,6,16813,1,1,1,1,3,141,0,2,1,1,"Centro",1,1,1,1125,"1"
12088117,4,16609,0.5,3,1,1,2,88,0,1,1,1,"Centro",1,1,4,180,"2"
13081589,4,16938,1,2,1,2,3,90,1,1,1,1,"Centro",7,1,2,1125,"1"
12123665,2,16890,1,2,1,1,1,21,1,1,1,1,"Ciudad Jardin",2,2,3,14,"5"
13095100,3,15584,1,1,1,1,2,500,0,1,1,1,"Centro",1,1,2,21,"1"
12161126,4,16610,1,1,0,2,2,96,1,2,1,1,"Puerto de la Torre",1,1,4,300,"1"
13107301,1,16940,1,1,0,1,1,31,1,1,1,1,"Cruz De Humilladero",2,2,1,1125,"5"
12259311,4,16230,1,1,1,1,2,142,0,21,1,1,"Centro",1,1,2,1124,"1"
13599747,4,15722,1,1,0,1,1,76,0,9,1,1,"Centro",1,1,1,1000,"1"
13111092,4,16537,1,1,0,1,1,64,0,8,1,1,"Este",1,1,2,1125,"1"
13180804,4,16945,0,4,0,1,4,81,0,1,1,1,"Centro",1,1,3,1125,"2"
13600690,4,16971,1,1,1,1,1,65,0,1,1,1,"Centro",1,1,2,60,"1"
13197127,2,16365,1,1,0,1,1,77,0,21,1,1,"Bailen-Miraflores",1,1,2,1125,"1"
13600822,4,16958,0.9,2,0,1,2,100,1,2,1,1,"Centro",1,1,4,1125,"1"
13233194,4,16868,1,1,1,1,4,100,0,1,1,1,"Este",1,1,3,30,"1"
13635326,3,16952,1,1,1,1,2,57,0,7,1,1,"Bailen-Miraflores",2,2,1,30,"5"
13636345,1,16952,1,1,1,2,1,19,0,7,1,1,"Bailen-Miraflores",2,2,1,14,"5"
13638745,3,16952,1,1,1,2,2,43,0,7,1,1,"Bailen-Miraflores",2,2,1,30,"5"
13646170,4,15770,1,1,1,1,1,530,0,9,1,1,"Centro",1,1,3,60,"1"
13655859,4,16971,1,1,1,1.5,7,91,0,1,1,1,"Carretera de Cadiz",8,1,4,1125,"1"
13253925,3,16240,1,1,1,1,2,62,0,3,1,1,"Centro",1,1,1,1125,"1"
13662264,4,16975,1,1,0,2,3,147,0,40,1,1,"Centro",1,1,1,365,"1"
13662265,2,16975,1,1,0,1,1,135,0,40,1,1,"Centro",1,1,1,365,"1"
13662266,4,16975,1,1,0,2,3,193,0,40,1,1,"Centro",1,1,1,365,"1"
13662267,2,16975,1,1,0,1,1,124,0,40,1,1,"Centro",1,1,1,365,"1"
13662272,2,16975,1,1,0,1,1,124,0,40,1,1,"Centro",1,1,1,365,"1"
13678279,3,16952,1,1,1,2,2,43,0,7,1,1,"Bailen-Miraflores",2,2,1,30,"5"
13705426,4,16978,1,1,1,1,1,65,1,1,1,1,"Bailen-Miraflores",1,1,28,1125,"1"
13305502,6,16851,1,1,1,1,4,139,1,4,1,1,"Centro",1,1,1,1124,"1"
13315721,2,16204,1,1,1,1,1,66,1,2,1,1,"Centro",1,1,2,30,"1"
13356365,2,16914,1,1,1,1,2,101,1,4,1,1,"Este",1,1,3,60,"1"
13781514,6,16950,1,1,0,1,4,100,1,1,1,1,"Centro",1,1,3,1125,"1"
13787511,2,16982,1,3,1,1,2,81,0,2,1,1,"Centro",1,1,3,1125,"1"
13400930,8,16959,1,3,0,1,5,73,0,2,1,1,"Este",1,1,2,40,"1"
13403307,4,16914,1,1,1,1,3,134,1,4,1,1,"Este",1,1,3,60,"1"
13857812,4,16987,0.1,4,1,1,3,55,0,2,1,0,"Este",1,1,4,30,"2"
13421380,2,16914,1,1,1,1,1,55,1,4,1,1,"Este",1,1,3,60,"1"
13862345,2,16664,1,1,1,1,1,56,0,9,1,1,"Este",1,1,3,200,"1"
13431803,8,16960,1,1,1,2.5,6,340,0,1,1,1,"Centro",1,1,6,1125,"3"
13890128,2,16989,1,1,0,1,1,92,1,1,1,1,"Centro",1,1,2,1125,"1"
13433198,2,16914,1,1,1,1,1,55,1,4,1,1,"Este",1,1,3,60,"1"
13445715,5,16138,1,2,0,2,5,207,1,3,1,1,"Centro",1,1,3,1125,"1"
13894895,2,16989,1,1,0,2,1,23,0,9,1,0,"Carretera de Cadiz",2,2,3,7,"2"
13446867,4,16941,1,1,0,1,4,85,1,3,1,1,"Centro",9,1,3,1125,"1"
13907052,4,16990,1,1,0,1,3,83,0,2,1,1,"Centro",17,2,1,1125,"5"
13925289,2,16280,1,1,1,1,1,99,1,2,1,1,"Centro",1,1,4,1125,"1"
13930046,6,16992,1,1,1,1,4,80,0,5,1,1,"Centro",1,1,3,15,"1"
13460898,4,16368,1,1,1,1.5,3,76,0,4,1,1,"Centro",1,1,2,31,"1"
13932885,2,16981,1,2,0,1,3,139,1,1,1,1,"Centro",7,1,6,1125,"1"
13938562,3,15595,1,1,1,1.5,2,65,1,1,1,1,"Centro",6,1,3,180,"1"
13507825,2,16368,1,1,0,1,2,76,0,4,1,1,"Centro",1,1,2,31,"1"
13536304,4,16967,1,1,0,1,2,116,0,1,1,1,"Centro",1,1,2,1125,"1"
13972975,4,16575,1,1,1,1,2,64,0,6,1,1,"Centro",6,1,2,45,"1"
14016897,11,16779,1,2,1,2,9,197,1,11,1,1,"Centro",1,1,2,60,"3"
13538037,5,16178,1,3,1,1,3,59,1,2,1,1,"Carretera de Cadiz",1,1,2,60,"1"
14032852,4,15570,1,1,0,1,2,109,0,52,1,1,"Este",1,1,1,1125,"1"
14038979,2,16516,1,1,1,1,1,30,1,4,1,1,"Cruz De Humilladero",2,2,2,31,"5"
14040120,6,16998,1,1,0,1,4,125,1,1,1,1,"Centro",1,1,2,29,"1"
13592136,2,16952,1,1,1,2,2,33,0,7,1,1,"Bailen-Miraflores",2,2,1,30,"5"
14291721,2,16375,0.88,1,1,1,1,79,0,3,1,1,"Centro",1,1,2,20,"1"
14048115,4,16999,1,1,0,1,3,70,1,1,1,1,"Este",1,1,3,60,"1"
14308169,4,17015,1,1,1,1,5,106,1,3,1,1,"Carretera de Cadiz",8,1,5,15,"1"
14345346,6,17017,0.9,1,1,1,3,99,1,2,1,1,"Centro",1,1,3,1125,"1"
14082473,6,17001,1,1,1,1,3,75,0,8,1,1,"Carretera de Cadiz",1,1,5,1125,"1"
14091245,4,16916,1,1,1,1,3,77,0,10,1,1,"Carretera de Cadiz",1,1,90,320,"1"
14091303,2,17001,1,1,0,1,1,62,0,8,1,1,"Carretera de Cadiz",1,1,5,1125,"1"
14092020,3,17001,1,1,0,1,1,63,0,8,1,1,"Centro",1,1,5,100,"1"
14347472,4,16941,1,1,0,1,3,80,1,3,1,1,"Centro",1,1,3,1125,"1"
14351334,4,16990,1,1,0,1,3,83,0,2,1,1,"Centro",17,2,1,1125,"5"
14097693,8,15807,0.98,1,1,1,5,246,0,96,1,1,"Centro",1,1,1,1125,"1"
14363449,4,16230,1,1,1,1,3,133,0,21,1,1,"Centro",1,1,2,1124,"1"
14373651,14,17016,1,2,0,2,11,250,0,1,1,1,"Centro",16,1,4,1125,"3"
14103899,4,17002,1,1,0,1,2,118,1,6,1,1,"Centro",1,1,1,1125,"1"
14440787,8,15722,1,1,0,1,5,148,0,9,1,1,"Centro",1,1,1,1000,"1"
14135270,4,17002,1,1,0,1,1,136,1,6,1,1,"Centro",1,1,1,1125,"1"
14447529,2,16844,1,2,0,1,1,77,0,1,1,1,"Centro",1,1,2,10,"1"
14138882,4,17004,1,2,1,1,3,90,0,1,1,1,"Carretera de Cadiz",1,1,5,150,"1"
14139373,6,16232,1,3,1,2,3,139,1,6,1,1,"Centro",7,1,3,90,"1"
14464524,10,17023,1,1,1,2,8,91,1,2,1,1,"Este",1,1,2,60,"3"
14149944,4,17005,1,1,0,1,2,60,0,1,1,1,"Centro",1,1,2,1124,"1"
14466076,16,16779,1,2,1,2,16,286,1,11,1,1,"Centro",1,1,2,100,"3"
14481423,4,15722,1,1,0,1,1,66,0,9,1,1,"Centro",1,1,1,1125,"1"
14482860,8,16779,1,2,1,2,8,139,1,11,1,1,"Centro",1,1,2,180,"3"
14484202,4,17024,1,1,1,1,1,63,1,1,1,1,"Centro",1,1,2,1125,"1"
14172812,4,16518,1,3,0,1,2,77,0,1,1,1,"Centro",1,1,5,1125,"1"
14176893,6,15600,1,1,1,1,4,165,0,1,1,1,"Centro",1,1,1,365,"1"
14208133,7,17009,1,1,0,3,5,120,0,1,1,1,"Este",10,1,4,1125,"3"
14499262,4,16979,0.98,1,0,1,2,82,0,234,1,1,"Centro",1,1,1,1125,"1"
14208829,4,16991,1,1,1,1,2,85,1,3,1,1,"Cruz De Humilladero",7,1,1,1125,"1"
14220832,4,17002,1,1,1,1.5,4,256,1,6,1,1,"Centro",1,1,1,1125,"1"
14225987,2,16989,1,1,0,2,1,23,0,9,1,0,"Cruz De Humilladero",2,2,3,7,"2"
14511272,2,17026,1,1,0,1,2,55,1,2,1,1,"Centro",2,2,4,14,"5"
14230925,2,16911,1,2,0,1,2,35,1,4,1,1,"Bailen-Miraflores",5,2,1,1125,"5"
14248041,2,16989,1,1,0,2,1,23,0,9,1,0,"Cruz De Humilladero",2,2,3,7,"2"
14248460,2,16989,1,1,0,2,1,25,0,9,1,0,"Cruz De Humilladero",2,2,3,7,"2"
14248666,2,16989,1,1,0,2,1,23,0,9,1,0,"Centro",2,2,3,7,"2"
14265275,3,16470,1,1,1,1,4,76,0,2,1,1,"Centro",12,1,3,1125,"1"
14271969,4,15948,0.97,1,0,1,2,107,0,69,1,1,"Centro",1,1,1,365,"1"
14519534,3,17026,1,1,0,1,2,116,0,53,1,1,"Centro",1,1,2,365,"1"
14288527,2,16583,1,1,1,1,1,98,1,1,1,1,"Centro",7,1,3,11,"1"
14521334,6,16603,1,1,1,1,5,170,1,1,1,1,"Centro",7,1,1,300,"1"
15388070,6,16779,1,2,1,2,4,179,1,11,1,1,"Centro",1,1,2,365,"1"
14527888,4,17027,1,1,0,1,3,129,0,69,1,1,"Centro",1,1,2,1125,"1"
14581463,4,16999,1,2,1,1,4,30,1,2,1,1,"Puerto de la Torre",12,1,3,30,"1"
15419833,6,16575,1,1,1,1,4,98,0,6,1,1,"Centro",1,1,2,35,"1"
15430663,4,17044,1,1,0,2,3,125,1,1,1,1,"Centro",1,1,4,1125,"1"
15442307,4,16254,1,1,0,1,4,123,1,12,1,1,"Centro",1,1,7,1125,"1"
14589478,2,16474,1,1,1,1,1,60,1,2,1,1,"Centro",1,1,2,45,"1"
15450027,4,17084,1,1,1,1,4,89,0,1,1,1,"Centro",1,1,2,1125,"1"
15481165,3,17026,1,1,0,1,2,79,0,53,1,1,"Centro",1,1,1,365,"1"
15488984,6,16869,1,1,1,1,4,138,1,9,1,1,"Centro",1,1,2,1125,"1"
14598394,2,16821,1,1,1,1,1,158,0,1,1,1,"Este",19,1,2,1125,"1"
15491137,4,17087,1,1,1,1,3,85,0,1,1,1,"Centro",7,1,7,120,"1"
15602582,4,16716,0.99,1,0,2,3,129,0,45,1,1,"Centro",1,1,3,1125,"1"
14625366,6,16132,1,1,0,1.5,3,70,0,4,1,1,"Centro",20,1,7,1125,"1"
15609391,4,15969,1,1,1,1,2,84,0,1,1,1,"Centro",1,1,7,1125,"1"
14785864,2,16085,1,1,1,1,2,136,1,7,1,1,"Centro",1,1,4,1125,"1"
14814408,8,16864,1,1,1,2,7,283,1,2,1,1,"Centro",1,1,2,90,"3"
15615713,3,15116,1,1,1,1,2,65,0,7,1,1,"Centro",1,1,4,45,"1"
15670437,4,17086,1,1,0,1,2,103,1,1,1,1,"Centro",1,1,4,1125,"1"
14890388,2,17048,1,1,0,1,1,20,0,1,1,1,"Bailen-Miraflores",2,2,5,1125,"5"
15672559,6,16447,1,1,1,1,4,114,1,14,1,1,"Carretera de Cadiz",1,1,5,200,"1"
14898686,2,16839,1,1,1,1,1,86,0,10,1,1,"Centro",1,1,2,1124,"1"
15711184,8,16100,1,1,1,4,5,350,1,4,1,1,"Este",13,1,4,1125,"3"
14916090,4,16908,1,1,0,1.5,2,132,1,1,1,1,"Centro",1,1,3,75,"1"
15718628,5,16124,1,1,1,1,4,101,1,3,1,1,"Este",11,1,3,28,"1"
14922043,6,16979,0.98,1,0,1,4,129,0,234,1,1,"Centro",1,1,1,1125,"1"
14929819,2,17021,1,1,1,1,2,28,0,4,1,1,"Centro",2,2,1,1125,"5"
14939415,6,16916,1,3,0,1,6,130,0,2,1,1,"Churriana",21,1,5,1125,"1"
15787676,4,16847,1,3,1,2,2,70,0,1,1,1,"Cruz De Humilladero",7,1,63,120,"1"
15793733,5,16449,1,1,1,1.5,4,69,0,1,1,1,"Bailen-Miraflores",1,1,1,1125,"1"
15800176,6,16979,0.98,1,0,1,4,133,0,234,1,1,"Centro",1,1,1,1125,"1"
15800177,6,16979,0.98,1,0,1,4,129,0,234,1,1,"Centro",1,1,1,1125,"1"
15800178,4,16979,0.98,1,1,1,1,115,0,234,1,1,"Centro",6,1,1,1125,"1"
14961316,4,17052,1,1,0,1,2,196,0,88,1,1,"Centro",1,1,1,1125,"1"
15800180,4,16979,0.98,1,0,1,2,82,0,234,1,1,"Centro",1,1,1,1125,"1"
14961320,4,17052,1,1,1,1,2,202,0,88,1,1,"Centro",1,1,1,1125,"1"
14961326,2,17052,1,1,0,1,1,199,0,88,1,1,"Centro",1,1,1,1125,"1"
14961329,4,17052,1,1,1,1,2,195,0,88,1,1,"Centro",1,1,1,1125,"1"
14961330,4,17052,1,1,1,1,2,185,0,88,1,1,"Centro",1,1,1,1125,"1"
14961332,6,17052,1,1,1,2,4,214,0,88,1,1,"Centro",1,1,1,1125,"1"
14961338,4,17052,1,1,1,1,2,257,0,88,1,1,"Centro",1,1,1,1125,"1"
14961343,4,17052,1,1,1,2,3,360,0,88,1,1,"Centro",1,1,1,1125,"1"
14961348,4,17052,1,1,0,1,2,205,0,88,1,1,"Centro",1,1,1,1125,"1"
14961360,6,17052,1,1,0,2,5,436,0,88,1,1,"Centro",1,1,1,1125,"1"
14971241,3,17043,1,1,1,1,3,77,1,10,1,1,"Centro",1,1,3,45,"1"
15830479,4,16100,0.98,2,1,1.5,3,106,1,14,1,1,"Este",10,1,7,60,"1"
15852463,2,15807,0.98,1,1,1,1,74,0,96,1,1,"Centro",1,1,1,1125,"1"
15031780,4,17052,1,1,0,1,2,196,0,88,1,1,"Centro",1,1,1,1125,"1"
15031781,4,17052,1,1,0,1,2,210,0,88,1,1,"Centro",1,1,1,1125,"1"
15876865,8,16967,1,1,1,2.5,4,93,1,1,1,1,"Campanillas",10,1,2,1125,"3"
15880653,4,16753,1,1,1,1,1,90,1,4,1,1,"Este",1,1,3,90,"1"
15899392,8,17052,1,1,1,2,6,812,0,88,1,1,"Centro",1,1,1,1125,"3"
15035428,1,16161,1,2,1,1,1,20,0,1,1,1,"Centro",2,2,60,240,"5"
15950513,2,16767,1,1,0,1,1,66,0,2,1,1,"Centro",6,1,2,1125,"1"
15045477,6,17058,1,1,1,1,3,99,1,1,1,1,"Centro",1,1,2,60,"1"
15950772,2,17118,1,1,1,1,1,72,1,10,1,1,"Centro",1,1,2,1124,"1"
